Unnamed: 0	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP
TSN	0.0167160601203054	0.0007158244161418	0.0258288747868252	0.0380491939876849	0.0516003550111983	0.0346748154064494	0.0350756323414289	0.0099007750973945	0.0227597663505265	0.0749829200058094	0.0409991692196348	0.0150708799235935	0.0281159697149792	0.0446933594404971	0.0108421880884161	0.0250161197603184
BAZ2A	0.0136750456423335	0.0261333586959283	0.0034327422994126	0.0046890500227563	0.0023081388383792	0.0242569855285031	0.0032141763524264	0.0125504615247096	0.0076211107400208	0.0128446709835424	0.0830316829207348	0.0053772330606198	0.0077742970466131	0.0093161297362951	0.0175861190733968	0.0058868981467864
DNMT3A	0.0070043260471343	0.073237556218041	0.0249212187684004	0.0454763892096261	0.0286863905410193	0.0276310565362539	0.1122095048823394	0.0137854173276001	0.0424765776938591	0.0074351523801206	0.1226607729278825	0.1021207343342326	0.0286358482960617	0.0801482110868979	0.0350831014766126	0.0109619441246847
DNMT3L	0.3484298980353447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.250741126685038	0.0	0.0	0.0	0.0	0.5853628963328545
DNMT3B	0.0174053423122143	0.0905220191836179	0.1201546069697077	0.0344077014614616	0.1275692800454227	0.2056379800008743	0.1319012195994683	0.0863229692229102	0.1983991327559797	0.221341836700843	0.129753958597227	0.2593164224824286	0.0896923363471663	0.1780344403326857	0.1681808857640744	0.0742651592619413
CUL1	0.0136676734035497	0.0163330824940701	0.009989592704915	0.0358604083451252	0.0188142617609827	0.0073769336943201	0.0116069524159841	0.002468132491145	0.021155454657215	0.001578669228307	0.0103659342798646	0.019456212280903	0.0265784355076386	0.0117331842307006	0.0314233822925941	0.016662454483724
CAND1	0.0160844955760911	0.0217781818969472	0.0049077671890927	0.0212892570581543	0.0443534951384935	0.0373069717793393	0.0407921799191264	0.0211560075737624	0.0027755363380223	0.03270735773424	0.0107672778539804	0.0292359310170713	0.0090263874216381	0.0675816989919279	0.0589732935164493	0.0243462147868947
TFRC	0.0080157426009795	0.0735390806989739	0.0682105355552504	0.0603436708374511	0.1041761026777914	0.0973368732360257	0.1469280958217096	0.0959770936442763	0.0515763475131658	0.1553447555678304	0.1163827295586032	0.1965300317136872	0.0342706710488938	0.0649009387477595	0.1817994389730955	0.0750364195318584
HFE	0.0399074152126598	0.073939858413381	0.0403373958738724	0.2385562871679176	0.0093958966693667	0.0437140613480169	0.0037143873528306	0.0301687939893931	0.0059937729215878	0.0059682532095234	0.0340932957105749	0.0435523040117412	0.0092552250973894	0.0254895678813075	0.0433181643729991	0.0170918363808437
TF	0.0374300194316318	0.5512188579555592	0.2094565004649769	0.1987129467514407	0.1480715000434869	0.4944165063927006	0.059378940017947	0.1528965215080238	0.0759740802253892	0.2151410209176619	0.1191522092929045	0.0807289392574747	0.1773339351579239	0.0825106211662101	0.0239342443402085	0.0530472774012056
HSD17B8	0.039962774394743	0.0193779739101768	0.0390017787670443	0.058111764414652	0.0650683756258092	0.0746795469688242	0.0481451752641841	0.0461753680105418	0.0412941103622514	0.0297749439086251	0.0488706118135029	0.0107359923913912	0.0537096401173129	0.0204110661119214	0.0574855662219541	0.0455108825149168
CBR4	0.062097244063362	0.0177912053780761	0.0196487240391276	0.029160958026763	0.0034390501388969	0.0468930326930999	0.010556026143972	0.0330141720576774	0.0226681624782838	0.0456563489023586	0.1060178247019315	0.0026179967086473	0.0149319526600481	0.0081036803388936	0.0213200965926099	0.0409854350167989
CCNB2	0.1304684490593828	0.3439278173240379	0.0422093108778163	0.1591380017216906	0.117782851262287	0.1198049188755858	0.3589982806354135	0.1256672445997537	0.3534203442549002	0.2208354999783198	0.3871206220009823	0.4609958132633627	0.0813404911598933	0.3940797975644621	0.5784262748816857	0.1282247055957624
SBF1	0.0531524090841823	0.0216978219582481	0.0343992036602058	0.0272612468938004	0.0164554764637712	0.0150672708159605	0.0612200432143372	0.0618309874130714	0.015332251316145	0.0113253131398245	0.1314225907934941	0.0205006270032453	0.0250743185648246	0.0583907017470034	0.0355295831455066	0.0415722504956171
MTMR2	0.0057968390470816	0.0552585590954567	0.0017954883906632	0.0302641167985529	0.0223511924844245	0.0154560883401163	0.0141462299953881	0.014144716509862	0.0140560641696909	0.0184890857678998	0.0616685610434029	0.0044904623988898	0.0103000433015177	0.0243930766849881	0.0313917654786531	0.0179212519896867
MTMR7	0.0442859625924992	0.0600882713925467	0.1070273780239497	0.0881400420904122	0.0116171065596352	0.0273412781626581	0.0593132582448783	0.0670244785321107	0.0597418303484774	0.0639102948197948	0.017001748062281	0.1007004521965599	0.0765610313520809	0.0957171375484933	0.0802270806678351	0.0511301762577628
MTMR9	0.0190590371295661	0.0694237113914448	0.0869148000808583	0.063408230504833	0.0250450191883362	0.0220180087278805	0.0697116791391972	0.0380610268922802	0.0943956694655662	0.0169954033673989	0.0474908426376768	0.0867520850329141	0.0432325685995488	0.0458628133577112	0.088614449217346	0.0312839515841755
PIK3CB	0.01455627419226	0.0095389392194573	0.0081851219296667	0.0068645657181591	0.0406066226558383	0.011387064267	0.0026810463291787	0.0372723209301249	0.0150856325441908	0.0135331021671638	0.0276267362791669	0.0218315450340739	0.020130006067961	0.0198188160040144	0.0865020067602887	0.0226981152996402
PIK3R2	0.0109830518969473	0.1396477825170771	0.0801143335528345	0.0217039864054017	0.1564080678535736	0.0370040704020574	0.0485142046581269	0.0344164030927175	0.0504828261439275	0.4591907877175463	0.0730927329051042	0.3801662973968052	0.0424748078289826	0.1072617781061013	0.4420800909373082	0.0233776108063381
PIK3CD	0.0472384193781599	0.0761004036134992	0.0920743817360429	0.0764893826077046	0.0048076746291285	0.1156633955952066	0.0221587776518938	0.0126489081359486	0.0546844024660405	0.030485093621614	0.0929492311086621	0.0829666280566907	0.0897555858027099	0.0647860504997116	0.0091239424565482	0.0344585945700665
PIK3R3	0.0355906434099277	0.0510514986987461	0.0007268894605488	0.0362975066336691	0.040283903584432	0.0170996671409349	0.1054579630985002	0.0151835793056345	0.0684857537309727	0.0251347325115464	0.0822663435395177	0.0980850733479938	0.0129991910634188	0.1040395021497353	0.0087920586854826	0.060808643859691
PIK3R5	0.1938444046380775	0.0242369734100688	0.0875258124044327	0.0538240165176638	0.0485059456049888	0.0166568515003462	0.15595410024643	0.0412261164819915	0.0774825790010542	0.0141592526846485	0.0707157547268631	0.006350193319759	0.0974207116003831	0.2055011113872362	0.0807317630146065	0.1294596868879386
PIK3CG	0.0812945592260688	0.0490183941523002	0.1853347897513106	0.0893878188319217	0.0080613549551259	0.0128298476304218	0.1193588264815869	0.0091733408481342	0.1039253197198015	0.0097495426322727	0.0598469881295418	0.083516614749785	0.1557248343467851	0.187526958625665	0.026010201627142	0.0024726763035598
PLEKHA2	0.0322066330024336	0.0819754135933595	0.0081297461857358	0.1960262840510388	0.0258564885767339	0.0165662854187995	0.0950365849988314	0.105043806373047	0.0931322250955831	0.0126046461194895	0.0598279511731606	0.0532605244872635	0.0210762292018094	0.0488764212425614	0.0189206788289068	0.0352328143988957
PTPN13	0.1183734025170456	0.0734120718865153	0.0438023720370936	0.0393047534283225	0.0690656631000085	0.0608829498388643	0.1955902859301912	0.0667198737608403	0.0619823833073019	0.0201556440321783	0.2128548405836378	0.1251942421819355	0.0893713539539061	0.0865685953007309	0.0406380198977214	0.0682747523242689
PLEKHA1	0.0287868094459078	0.0344240097524003	0.0003053534780682	0.0849739950336433	0.0143651452128894	0.0021776026605601	0.1027310655259949	0.0711542516562329	0.0130648457162576	0.0179698692254108	0.0240021500570222	0.0128820982838529	0.018881476368486	0.0212343406630465	0.0174947965521204	0.0143583733710486
MTMR6	0.008450627918966	0.04796824403177	0.0050828396997214	0.0312130189835654	0.0027592323140336	0.0512416748402932	0.0850227232978865	0.0300057312238736	0.0574677371436571	0.0569719672811764	0.0117297741353743	0.0771857850250188	0.0178421860664751	0.098744187287996	0.0797359668162715	0.0236255523508164
SBF2	0.0014467799976797	0.103640739272209	0.0069054487896273	0.0176921487759991	0.0126104825103402	0.0086749302397082	0.0325393238325215	0.0198804262839078	0.0757407242502843	0.048679981485693	0.0461758085678932	0.079692951130576	0.0033545431767059	0.0059133458883521	0.0681849693514044	0.0113543197408636
MTM1	0.027427075842518	0.0438254906966898	0.0970015806778265	0.0829535907999999	0.0057951889651462	0.0256338794977018	0.1023776622443299	0.0262756009412238	0.0614839144950898	0.013937481182432	0.0386253148666457	0.0816782899820171	0.1117904334436492	0.0934641774018249	0.0084000381341612	0.0295250343651229
MTMR12	0.0253075325520427	0.0838989768317204	0.0357298386444802	0.0368384007220086	0.0047399472180631	0.0255097987105766	0.058547242588779	0.0207624892293139	0.0636957954447251	0.0928791939570284	0.0007338947845757	0.0653788831708923	0.0011776901816374	0.0269095146721283	0.0936953869189702	0.0426904962471282
GAB2	0.0253172994360051	0.0986934529644184	0.0301775666218511	0.0734238630836804	0.019032218162488	0.087257256030806	0.1600427289292308	0.0934557448837307	0.1559439658924754	0.1091424137839014	0.0924433911831301	0.1938864628469615	0.0495286662547485	0.2324484499051601	0.268740773880119	0.0036737955968133
ITPR1	0.0384803336638834	0.1363213525056233	0.1448955128072308	0.138487423205657	0.0813574278570141	0.050038071482854	0.1167448275622953	0.2678386891146784	0.2132251796169883	0.1199001834166996	0.0013262921687034	0.3020179944983298	0.1011317116651115	0.1452760156358217	0.3473212286478147	0.1477744602258413
MRVI1	0.0257072741633265	0.1535760597892884	0.1644898725209892	0.1893484046240352	0.0693478669805906	0.0214475913796732	0.0731913536493785	0.0232877745261821	0.3698491638702393	0.1801359226670471	0.0498086585640872	0.4322529454995753	0.0845797509577464	0.1335002990283535	0.4494162615083051	0.2165724506109636
PTPN6	0.055427015401334	0.069524874987362	0.0402355395412428	0.0053657346360097	0.0431300359654954	0.0377555880578119	0.0717772351069646	0.0379820660672733	0.0579432527793875	0.0464506072072583	0.0052113136776207	0.1295995472750141	0.0276165400693486	0.0915635028325933	0.1821995583687563	0.0644826548272479
PECAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPN11	0.0189470425073665	0.0704848402719586	0.0182456997261453	0.0518775305585507	0.0556254284717828	0.005026803831543	0.0423593039479401	0.0204560711947946	0.0617196506686491	0.0075878977617601	0.0032568001470853	0.0347373367520614	0.04411758952094	0.0212433424127395	0.0436829862052499	0.0001295173569092
IL6R	0.0629291615034607	0.151644638799597	0.2003267646697526	0.0702899109248133	0.1302198999506844	0.0198755288819225	0.1245978898973754	0.0369711754634374	0.1709618219423363	0.0854224274651067	0.0384634641944732	0.1530819319391157	0.2309487080622393	0.1664388850932848	0.1474115780639657	0.0120568574771716
IL6	0.0382090527925473	0.402346603277317	0.0312669862745416	0.061656251914669	0.0501064396394746	0.0848873436731	0.3083853771899139	0.1425910928977123	0.4222368420014499	0.0160049730349377	0.199460339914162	0.0211665578805246	0.0706683042433697	0.2868624508179628	0.0532379305550733	0.1419089526080155
STAT1	0.0159499470402019	0.0897744958261596	0.0319367042540301	0.0118013483439685	0.0900550493857463	0.1521138285775085	0.056808434616152	0.0975019815135764	0.0584425893682504	0.1397924532083109	0.0280678150518197	0.145879540425857	0.042637122964195	0.0273794522304396	0.1837775126156296	0.0416419474067609
STAT3	0.014476707322892	0.0294480982380984	0.0188860984708833	0.0255048089480139	0.0165129393873176	0.014005906140819	0.0376060322539978	0.0021535346300712	0.0566873841739226	0.0284418797051772	0.0398154213532428	0.0041565041638938	0.0191462056765362	0.0668400982005998	0.02022990792266	0.0225919359446203
KDR	0.081786916308249	0.1424559058531225	0.0356729081052446	0.1175347664943269	0.0568060701682913	0.0312040063206277	0.1619281743377408	0.0036363345171987	0.086117914756944	0.0788953446011056	0.0418104613672401	0.3160866982272069	0.0025610823772942	0.2639406484577061	0.4128523966748323	0.2461208036020201
HRG	0.7096681177521721	0.0	0.0	0.0	0.0	0.0877755409326353	0.0922509911852395	0.0697291701154624	0.0	0.0998847453605074	0.1537933284116736	0.1376913323012447	0.0	0.1250683634912956	0.1216828951831257	0.7863741101449849
PLG	0.4378567689948433	0.1436311580316765	0.0207983111512591	0.0589132921984689	0.0615173794189784	0.0	0.393259021790258	0.1404189729932571	0.1497577387451421	0.0	0.1909823190628635	0.0846794424295357	0.0	0.2210015945068552	0.1386443305883646	0.7163841370327051
ANXA2	0.0356908280300697	0.0345804322572831	0.000592354897407	0.1930004838926773	0.0290873216946696	0.0144038612957938	0.062571856425766	0.0841390422562538	0.0629090800312766	0.1890544561539023	0.1215899883733911	0.0527002918562546	0.0106752011562235	0.014638506431625	0.1234319701697052	0.0985164419242162
S100A10	0.0432742190107931	0.0593513586037	0.072953579306944	0.0218082854377089	0.0593932769148918	0.0177741437519485	0.0386828744368	0.1031948965220806	0.0429107884028467	0.1139487334506043	0.1326415063364796	0.0344415199919145	0.0343433123896713	0.0640346563518405	0.114752325822853	0.0679172984450804
SERPINF2	0.0636280005949733	0.1703946559875545	0.0804002707417787	0.1294401325547916	0.003981552725217	0.0029214662387431	0.0531893752393596	0.0004192932048958	0.060871640917795	0.0816890731221221	0.1367121855583536	0.0875371135673244	0.0874294287382	0.1319887970007934	0.0294537132569907	0.1097322405548733
PLAU	0.1315982068346071	0.0983258678291262	0.1195989057408985	0.1452074819654634	0.1194713850665207	0.2956549497097305	0.1932726942641616	0.3163088289750447	0.1769606008561572	0.2485369150405094	0.1086036655355789	0.0280901877005963	0.1478740687485577	0.1920196646569308	0.2339166879464032	0.0804861132195705
PLAUR	0.0853990032995164	0.1915787871954429	0.0565715428738517	0.0324946529212391	0.0827635172559031	0.1722161998608719	0.0045022855340532	0.227507655258881	0.0703765937202536	0.1500559231808268	0.0659853494491739	0.1133535748952821	0.0387961831748572	0.06138828025698	0.1722462042107373	0.0925465798621043
ATP7A	0.0070047614634198	0.0410927574412467	0.000563561335966	0.0103537499402247	0.0076585255961052	0.0527766359302571	0.0198442479452303	0.0063043711386113	0.0563772034250268	0.0438137164890965	0.0489893510835438	0.0418898067091204	6.376577198839869e-05	0.0344471568628157	0.0243196288717525	0.0594984310735962
PDZD11	0.010279361918402	0.0563277936015815	0.0063578767407598	0.0230537239867465	0.0023282096267089	0.0210171941324518	0.0931548083242337	0.0324069641225611	0.0262399545797235	0.056015046245625	0.0747413005116058	0.0191424065757724	0.0060151473967432	0.0675863421020344	0.0357390697532514	0.0288492388371657
CLCN7	0.0044987014537727	0.0447682462457191	0.0402856234616733	0.0426014968279741	0.0443566679895181	0.0564726128488745	0.0385386670595836	0.0369289571779965	0.0183414046726707	0.002477686423196	0.1184562547454548	0.0120161142418264	0.0281337808132389	0.0184362293868449	0.0028414598869213	0.0281875794802155
OSTM1	0.0174248082167504	0.077976692645454	0.0710283301775538	0.0681313755466024	0.0140711628566208	0.0529232734048406	0.1085823680012909	0.0071776910459795	0.0849573759493437	0.0376824670760947	0.0275461334616843	0.1121830470210447	0.0515929209806798	0.0753853362949271	0.0985378728072137	0.0083349084381798
TXN	1.99109598054752e-05	0.0673589791001656	0.0083118220818564	0.0862903576786154	0.0044307817294622	0.1113987535769446	0.0614044039388849	0.0246367475054512	0.0628977263648305	0.0932250166079355	0.0612989236520666	0.05876858895515	0.0160111012970549	0.0914524630803686	0.1279932224179963	0.0127637880902873
TXNIP	0.0172603385241869	0.2551748781642232	0.107913172576848	0.0798613851877668	0.0917445224191823	0.073467606326507	0.1194624003212663	0.0460186139064561	0.1156150188067473	0.1770011008556931	0.0598675090328178	0.2585068431476154	0.1251502378943211	0.2058423390272231	0.2539433874018846	0.006397259453773
NLRP3	0.1172644167156847	0.107262228910063	0.0844904697504383	0.0626957383144854	0.0014311179889992	0.0182544842756675	0.099834985935509	0.0304948606344438	0.1736139357070663	0.0264150683886967	0.08331133621283	0.0973121254468146	0.0631136418435249	0.2013093268768183	0.0451967511313886	0.0627866725361493
MEFV	0.1057680778997968	0.0551023192271581	0.0731503095621698	0.089655151641842	0.0006955503702285	0.1337430521970752	0.2257436786351126	0.0175564060880952	0.111489796418475	0.0721892068830918	0.127790020830617	0.0348074219571047	0.1059556922328858	0.2219214446542926	0.053622675581319	0.0040984638912241
PSTPIP1	0.1467280447118228	0.0066561569981072	0.0505094984332853	0.0187353312830784	0.0387166571911445	0.110294668554952	0.0003629025178352	0.0143139565543715	0.0571573401619062	0.0569601305372418	0.0018612330536051	0.027687140583176	0.0272045065628469	0.0363035141173724	0.0683698407191222	0.0806552375346445
PYCARD	0.1083470232149552	0.1432971498695833	0.0114080481684682	0.131973558232737	0.008388303110762	0.0378523414253365	0.0616022865518369	0.1118360116687271	0.0779450086671485	0.1993545187490704	0.0675201115948349	0.0174686124737623	0.0512339224259221	0.0303007796386303	0.1463326912551594	0.1125052533872685
CGA	0.0	0.2606772073708758	0.0843864900937339	0.0650983604195054	0.1054836227431551	0.0	0.1129318022258593	0.0	0.0190543932397803	0.2563605586204001	0.1196549152250354	0.1659157794512092	0.0	0.0207178957136662	0.0834624487928393	0.0
LHB	0.0419369649185195	0.1187705373617999	0.1386478017752618	0.2341013439960249	0.0552740718538889	0.1652036814343171	0.1123042277628529	0.0957218898929586	0.3648936840178992	0.0592141491683179	0.0	0.0549516414663767	0.1740338508298821	0.0814282881665792	0.1623936864368976	0.1042975637103088
AVPR2	0.2424389191918691	0.4196286527587188	0.1712334926404689	0.0802156178534029	0.0912698310507895	0.1093605541531539	0.3315196091772467	0.0371221167879389	0.2507686371908998	0.1131242582354381	0.0488371485929557	0.3589882212454503	0.1267241540085505	0.3385888601230029	0.4353440685772549	0.4468659328631073
AVP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCG	0.0	0.0	0.7377059090161934	0.1429495765962986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCGR	0.595623037106762	0.204761261345733	0.1617316509921992	0.2045021190080092	0.1300157910316001	0.1568662982487153	0.0676325285237846	0.0426178376603983	0.1764422132810009	0.070507163660954	0.3379551876789994	0.0340018913387899	0.1594718247440162	0.0987671406563528	0.0329547904227689	0.5480171583572688
RAMP3	0.0313117373649107	0.13234151444928	0.0335501848992045	0.0338592563145101	0.0537250127790491	0.0080167585655957	0.3827455149051907	0.0234414646116156	0.1044905024261582	0.0850776707467335	0.1056545378913756	0.2468899507619155	0.0370379952490001	0.3582536807830905	0.299442661854288	0.2201852095355547
CALCR	0.0255381067553375	0.2635322687716119	0.1171742480158137	0.4158534174860688	0.0278096840138533	0.0976452967969604	0.0602096119327544	0.148671808206983	0.1364517953970521	0.0270636404989554	0.1904230344229519	0.0576753098256779	0.1196796004137434	0.13080607209175	0.1344422752880316	0.2411686797472795
RAMP1	0.1202422078609711	0.245949262234706	0.1971746747584618	0.0623499976103151	0.0364808288511024	0.0444021985917882	0.1807313496311788	0.1924358665576138	0.305028438182222	0.1513621158620535	0.0944029460861226	0.4766708850259751	0.0131705023522056	0.0106683023054577	0.5499900915644453	0.2004554454623565
TSHB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPHB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPHA2	0.1219193859637402	0.0489194487524621	0.0	0.1808083068219704	0.0863320966040231	0.1220045749609327	0.1064841792686067	0.0	0.0	0.0	0.0	0.0937466528850044	0.0	0.0973648384969337	0.0804440752250829	0.0325461660574285
CALCRL	0.0570022124162712	0.0772459547551641	0.0251200462222715	0.0707349563341835	0.020086019091179	0.0159679643365672	0.3431974301757938	0.0119765521118407	0.0466707592910997	0.0102847697050215	0.044071581667962	0.2536067448799982	0.0173077460061317	0.2650255777382095	0.3209913449225905	0.1027537762686216
RAMP2	0.0350789531968544	0.1400868563168152	0.0468216871536631	0.0772488013543206	0.0409361791643597	0.0037447024323127	0.3552222470848248	0.0279419164069406	0.0846717922911992	0.0312810199842019	0.041407836537148	0.2831114070861699	0.0521834372125641	0.3103677344741038	0.3297279075502444	0.1610680028509983
GLP2R	0.0940816567734338	0.5097740246450264	0.2880997232422433	0.2242811365245937	0.209712612489988	0.2095049071179241	0.2964467754722069	0.3212033636513496	0.5973464751434392	0.3427927999931664	0.3852562153351292	0.3882488450097478	0.3187989073505887	0.3831908278263701	0.4680629860296353	0.1324004098028017
FSHB	0.0	0.0	0.0	0.2258113585916528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	0.0173078634830852	0.0128791800487087	0.0077085178334556	0.0221657053829467	0.0612642146157628	0.1006783773437821	0.0703369619251238	0.0323902738939074	0.0310114304136176	0.0144683720093062	0.0619401831449934	0.070322347674134	0.0157759126293444	0.0602294663160266	0.0448669392419897	0.0680838110537267
ITGB5	0.0191727883791366	0.03162649221596	0.0183322670226861	0.0122393672299798	0.0395219125665848	0.0618678317036879	0.0192511062531679	0.0739548563043428	0.0135742860287108	0.0146230632858353	0.0592376608095412	0.0213588597251535	0.0052736741755693	0.0447678584395393	0.0871349092744995	0.0575598438738546
STX4	0.0651721000054681	0.0217322223698089	0.0129123058923333	0.0041507237896719	0.0075719420242521	0.0190906088312646	0.0146762866918908	0.0189593396492214	0.0194041299212587	0.008540858685657	0.0707393148827826	0.0132990331423825	0.0022140747604646	0.0147408832871652	0.0019805891727362	0.0655113209629301
SEC22B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLI3	0.0066958669649846	0.0351848877700055	0.2025943881219858	0.1332407440406261	0.0845970720919689	0.0705649255309099	0.1231358983409059	0.1438786871101254	0.1017912581620325	0.0099750656315937	0.058796479499273	0.2844545349747061	0.1054021172186102	0.0123926220315325	0.1914832069164381	0.024534802473398
PTCH1	0.0527631154022209	0.1930471092898421	0.0300298776835345	0.030168228486573	0.0096179758171372	0.0439051571021383	0.0975586781722084	0.0912662027589786	0.1321419413618112	0.0573111394635995	0.030048858177939	0.1374962967556147	0.004413476170533	0.0829396704211111	0.1183358422172037	0.0818520523694878
GLI1	0.0377428434616331	0.1470075784731532	0.0061980024272958	0.0039474442367773	0.0201020207724203	0.1273819300409292	0.0460363659376264	0.269193273078156	0.1341883079263043	0.0446522641503208	0.1515899226759658	0.3390697634517322	0.0214763535821104	0.0219971500048705	0.197333379692054	0.0462630785846574
GLI2	0.0552068159058238	0.1013732697885271	0.0477020478882197	0.1013204484640128	0.0541413997638383	0.03834799418681	0.0199258329416258	0.0793431640787854	0.2492967739833677	0.0433947575307872	0.1068852909708341	0.3759720910827556	0.0205353485886368	0.0544857081517631	0.3095940588821766	0.1266255527692954
SUFU	0.0115834713042671	0.0220765166978526	0.0155505047009519	0.0181752932444032	0.0123470215384316	0.015631260759148	0.0283306323733533	0.0567929627490477	0.038338093627481	0.0001433603888519	0.0343577346905434	0.0474583229186639	0.0168979020594369	0.0301516065060507	0.0792219449263051	0.0184792130504459
NUMB	0.0061932956886788	0.0555195153392843	0.0383928209717761	0.0329651341265044	0.001911174501144	0.0040288427753285	0.0797909433917999	0.0484589500754555	0.0363507367983604	0.000748550433059	0.0102999067593413	0.0356989070968613	0.0512687515706891	0.0980582167444424	0.0341185258504853	0.0029364653595349
ITCH	0.0265696547166233	0.0348982288212561	0.0033060473679016	0.0500954196083395	0.0231940220384554	0.005603618448283	0.0177934184143994	0.0341986369032564	0.0194093540218833	0.0066547244653925	0.0436661799133197	0.0035611320971649	0.0048739716100342	0.0299055935849027	0.0184564828941944	0.0160963651104714
ABHD5	0.0659800252697648	0.0694981516435962	0.0422580132296715	0.0458502511725543	0.0368099516183568	0.0992818749921744	0.1130945296285787	0.0521562796422585	0.0113905588109513	0.035822705300016	0.0257331332949626	0.0856487354386769	0.0891154696437258	0.0900265956878829	0.1271405449085042	0.006336769641243
PLIN1	0.0538696340959127	0.7933497619871106	0.2363430466137183	0.0792327112065053	0.2138818214190495	0.4914135069658015	0.0504994166161421	0.1450026514049885	0.2794941406089979	0.1779918673636328	0.1910795958403369	0.1325635367909833	0.2340872558857021	0.0567865773776654	0.1032201319371507	0.0513201236492774
LIPE	0.0296960702581635	0.5635753564434216	0.0048974348108696	0.1553116444818831	0.0370935469453967	0.1532603092834226	0.004794976928327	0.0429055917507263	0.0406064740115002	0.0174866814054384	0.0320094279272865	0.1180083263906738	0.0238442794807497	0.0049986236152269	0.0393484298591959	0.0629681351306229
FABP4	0.0205188984006932	0.722550666373808	0.3578949968927117	0.1832891348445912	0.2732568556478551	0.1414519881243909	0.7118017773340565	0.3618848206203806	0.3940329450446327	0.2220224342961975	0.1497451627602015	0.199409479036838	0.316495338700568	0.5985399409671287	0.3302103689165851	0.2442913059214632
KCNJ16	0.1029254593449573	0.7051564286236622	0.2797498382440768	0.3421672000737408	0.2346093151156085	0.3188188910942244	0.3095307506086077	0.0021942081195705	0.2134395038209397	0.0	0.4775645994525572	0.0734391832952755	0.429353266041846	0.1392877245932287	0.1889394643616199	0.0212124977392299
KCNJ15	0.0709339077206548	0.0514451059871323	0.0868330733823875	0.408654767915665	0.2543951885818833	0.0520453972845282	0.2635115119304032	0.0088926488043875	0.0617318116028909	0.1738797665760699	0.1742858334569083	0.1114476714306915	0.08193601288394	0.1833872322381423	0.3367015547529855	0.0656075838893108
KCNJ10	0.4935927963915039	0.0600754631844968	0.1005093559299166	0.0187475334335735	0.0199516884462987	0.015040899415807	0.0983531712191229	0.0778039275238463	0.0272587935515903	0.251305210611029	0.3027089897030615	0.06557540985261	0.0811455151774778	0.0614758176687763	0.060001633646661	0.5525575572481796
CXCL16	0.057020357317056	0.0375776051606451	0.0499977556505349	0.0068188011741678	0.0864296004446718	0.0063625359933336	0.1365873903293317	0.1254753619475616	0.0115497487953243	0.1008693651343296	0.0218267749251868	0.0768786940520019	0.0647482277030528	0.193113557989119	0.1699453311936501	0.1294234345468085
CXCR6	0.1719052400002858	0.0024897587275738	0.039990806299022	0.0704427346087231	0.0270311731114343	0.0377855364088058	0.0519788381955144	0.1069228773363786	0.1153512371191316	0.0400791254816817	0.0789933431119306	0.0311174330358142	0.0731514934723669	0.0950692855232986	0.0645451204835202	0.089946352253483
C5AR1	0.0809270230358658	0.0022437720695378	0.0341151724239561	0.0479723037685896	0.0488689961083185	0.1121126905623213	0.2543083895693002	0.0362915177432655	0.0911420982611914	0.0708049642858689	0.1113456503467898	0.0279456232868449	0.020728236993265	0.2375180455272569	0.0343527024499787	0.043892222000014
C5	0.0940152935027167	0.0883404487868842	0.017680667849177	0.0035580234952839	0.0527107074758547	0.0463365430111358	0.1383095845304403	0.0082382069122406	0.1141518867492755	0.1404400675054836	0.0829672155988152	0.1457863762639563	0.0326508374165641	0.2414405992743096	0.0038423236034896	0.0883457095303352
CX3CL1	0.0658196708214021	0.3721560859329011	0.0251002097137284	0.144400691145255	0.019865882731969	0.0311081040893236	0.161782049540058	0.1457285869917017	0.2730081969045658	0.008124552653191	0.058858156042324	0.0215158407671298	0.0086282206919429	0.1144885463607304	0.0690171394537292	0.0224750501232928
CX3CR1	0.1080517297915178	0.2115987792302589	0.137922097564659	0.1793726154010051	0.0790730948544926	0.1875134614874639	0.2323231515375991	0.0718627510927658	0.2041021464146238	0.0036486965354525	0.0934611285930853	0.2276263514581457	0.178297684811987	0.3670886610750418	0.183972077723511	0.0670721377816441
TAS1R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
